time,temperature_2m,city
2025-06-09T17:00,22.0,Tokyo
2025-06-09T18:00,20.8,Tokyo
2025-06-09T19:00,20.1,Tokyo
2025-06-09T20:00,19.8,Tokyo
2025-06-09T21:00,19.7,Tokyo
2025-06-09T22:00,19.2,Tokyo
2025-06-09T23:00,19.0,Tokyo
2025-06-10T00:00,19.0,Tokyo
2025-06-10T01:00,18.9,Tokyo
2025-06-10T02:00,18.6,Tokyo
2025-06-10T03:00,18.6,Tokyo
2025-06-10T04:00,18.6,Tokyo
2025-06-10T05:00,18.6,Tokyo
2025-06-10T06:00,18.8,Tokyo
2025-06-10T07:00,19.0,Tokyo
2025-06-10T08:00,19.2,Tokyo
2025-06-10T09:00,19.6,Tokyo
2025-06-10T10:00,20.0,Tokyo
2025-06-10T11:00,20.1,Tokyo
2025-06-10T12:00,20.5,Tokyo
2025-06-10T13:00,20.6,Tokyo
2025-06-10T14:00,20.6,Tokyo
2025-06-10T15:00,20.5,Tokyo
2025-06-10T16:00,20.5,Tokyo
2025-06-10T17:00,20.9,Tokyo
2025-06-10T18:00,22.1,Tokyo
2025-06-10T19:00,22.6,Tokyo
2025-06-10T20:00,22.6,Tokyo
2025-06-10T21:00,22.2,Tokyo
2025-06-10T22:00,22.5,Tokyo
2025-06-10T23:00,23.1,Tokyo
